Ticker / Index,Name,Date,Value,Change,ISIN
OMXBBGI,OMX_Baltic_Benchmark_GI,31.07.2006,565;39,4;76,
OMXBBGI,OMX_Baltic_Benchmark_GI,01.08.2006,565;1,4;71,
OMXBBGI,OMX_Baltic_Benchmark_GI,02.08.2006,563;24,4;36,
OMXBBGI,OMX_Baltic_Benchmark_GI,03.08.2006,559;08,3;59,
OMXBBGI,OMX_Baltic_Benchmark_GI,04.08.2006,559;03,3;58,
OMXBBGI,OMX_Baltic_Benchmark_GI,07.08.2006,562;54,4;23,
OMXBBGI,OMX_Baltic_Benchmark_GI,08.08.2006,566;17,4;9,
OMXBBGI,OMX_Baltic_Benchmark_GI,09.08.2006,568;07,5;26,
OMXBBGI,OMX_Baltic_Benchmark_GI,10.08.2006,571;27,5;85,
OMXBBGI,OMX_Baltic_Benchmark_GI,11.08.2006,572;16,6;01,
OMXBBGI,OMX_Baltic_Benchmark_GI,14.08.2006,574;47,6;44,
OMXBBGI,OMX_Baltic_Benchmark_GI,15.08.2006,573;84,6;33,
OMXBBGI,OMX_Baltic_Benchmark_GI,16.08.2006,573;55,6;27,
OMXBBGI,OMX_Baltic_Benchmark_GI,17.08.2006,574;44,6;44,
OMXBBGI,OMX_Baltic_Benchmark_GI,18.08.2006,575;83,6;69,
OMXBBGI,OMX_Baltic_Benchmark_GI,21.08.2006,578;09,7;11,
OMXBBGI,OMX_Baltic_Benchmark_GI,22.08.2006,579;35,7;35,
OMXBBGI,OMX_Baltic_Benchmark_GI,23.08.2006,580;05,7;48,
OMXBBGI,OMX_Baltic_Benchmark_GI,24.08.2006,584;09,8;22,
OMXBBGI,OMX_Baltic_Benchmark_GI,25.08.2006,584;6,8;32,
OMXBBGI,OMX_Baltic_Benchmark_GI,28.08.2006,580;5,7;56,
OMXBBGI,OMX_Baltic_Benchmark_GI,29.08.2006,581;96,7;83,
OMXBBGI,OMX_Baltic_Benchmark_GI,30.08.2006,584;98,8;39,
OMXBBGI,OMX_Baltic_Benchmark_GI,31.08.2006,589;33,9;2,
OMXBBGI,OMX_Baltic_Benchmark_GI,01.09.2006,592;51,9;79,
OMXBBGI,OMX_Baltic_Benchmark_GI,04.09.2006,595;76,10;39,
OMXBBGI,OMX_Baltic_Benchmark_GI,05.09.2006,598;76,10;94,
OMXBBGI,OMX_Baltic_Benchmark_GI,06.09.2006,600;23,11;22,
OMXBBGI,OMX_Baltic_Benchmark_GI,07.09.2006,596;88,10;59,
OMXBBGI,OMX_Baltic_Benchmark_GI,08.09.2006,597,10;62,
OMXBBGI,OMX_Baltic_Benchmark_GI,11.09.2006,600;47,11;26,
OMXBBGI,OMX_Baltic_Benchmark_GI,12.09.2006,603;29,11;78,
OMXBBGI,OMX_Baltic_Benchmark_GI,13.09.2006,605;42,12;18,
OMXBBGI,OMX_Baltic_Benchmark_GI,14.09.2006,604;83,12;07,
OMXBBGI,OMX_Baltic_Benchmark_GI,15.09.2006,609;3,12;9,
OMXBBGI,OMX_Baltic_Benchmark_GI,18.09.2006,610;12,13;05,
OMXBBGI,OMX_Baltic_Benchmark_GI,19.09.2006,613;71,13;71,
OMXBBGI,OMX_Baltic_Benchmark_GI,20.09.2006,617;01,14;32,
OMXBBGI,OMX_Baltic_Benchmark_GI,21.09.2006,619;1,14;71,
OMXBBGI,OMX_Baltic_Benchmark_GI,22.09.2006,620;39,14;95,
OMXBBGI,OMX_Baltic_Benchmark_GI,25.09.2006,617;39,14;4,
OMXBBGI,OMX_Baltic_Benchmark_GI,26.09.2006,614;52,13;86,
OMXBBGI,OMX_Baltic_Benchmark_GI,27.09.2006,615;64,14;07,
OMXBBGI,OMX_Baltic_Benchmark_GI,28.09.2006,613;95,13;76,
OMXBBGI,OMX_Baltic_Benchmark_GI,29.09.2006,615;38,14;02,
OMXBBGI,OMX_Baltic_Benchmark_GI,02.10.2006,614;81,13;92,
OMXBBGI,OMX_Baltic_Benchmark_GI,03.10.2006,615;19,13;99,
OMXBBGI,OMX_Baltic_Benchmark_GI,04.10.2006,617;1,14;34,
OMXBBGI,OMX_Baltic_Benchmark_GI,05.10.2006,618;3,14;56,
OMXBBGI,OMX_Baltic_Benchmark_GI,06.10.2006,621;51,15;16,
OMXBBGI,OMX_Baltic_Benchmark_GI,09.10.2006,621;79,15;21,
OMXBBGI,OMX_Baltic_Benchmark_GI,10.10.2006,621;24,15;11,
OMXBBGI,OMX_Baltic_Benchmark_GI,11.10.2006,619;18,14;73,
OMXBBGI,OMX_Baltic_Benchmark_GI,12.10.2006,617;65,14;44,
OMXBBGI,OMX_Baltic_Benchmark_GI,13.10.2006,613;87,13;74,
OMXBBGI,OMX_Baltic_Benchmark_GI,16.10.2006,613;1,13;6,
OMXBBGI,OMX_Baltic_Benchmark_GI,17.10.2006,613;52,13;68,
OMXBBGI,OMX_Baltic_Benchmark_GI,18.10.2006,617;85,14;48,
OMXBBGI,OMX_Baltic_Benchmark_GI,19.10.2006,620;68,15,
OMXBBGI,OMX_Baltic_Benchmark_GI,20.10.2006,622;22,15;29,
OMXBBGI,OMX_Baltic_Benchmark_GI,23.10.2006,620;62,14;99,
OMXBBGI,OMX_Baltic_Benchmark_GI,24.10.2006,622;14,15;28,
OMXBBGI,OMX_Baltic_Benchmark_GI,25.10.2006,624;61,15;73,
OMXBBGI,OMX_Baltic_Benchmark_GI,26.10.2006,631;42,16;99,
OMXBBGI,OMX_Baltic_Benchmark_GI,27.10.2006,639;8,18;55,
OMXBBGI,OMX_Baltic_Benchmark_GI,30.10.2006,638;75,18;35,
OMXBBGI,OMX_Baltic_Benchmark_GI,31.10.2006,640;79,18;73,
OMXBBGI,OMX_Baltic_Benchmark_GI,01.11.2006,644;3,19;38,
OMXBBGI,OMX_Baltic_Benchmark_GI,02.11.2006,642;72,19;09,
OMXBBGI,OMX_Baltic_Benchmark_GI,03.11.2006,639;45,18;48,
OMXBBGI,OMX_Baltic_Benchmark_GI,06.11.2006,640;24,18;63,
OMXBBGI,OMX_Baltic_Benchmark_GI,07.11.2006,645;76,19;65,
OMXBBGI,OMX_Baltic_Benchmark_GI,08.11.2006,647;19,19;92,
OMXBBGI,OMX_Baltic_Benchmark_GI,09.11.2006,650;7,20;57,
OMXBBGI,OMX_Baltic_Benchmark_GI,10.11.2006,652;22,20;85,
OMXBBGI,OMX_Baltic_Benchmark_GI,13.11.2006,653;17,21;02,
OMXBBGI,OMX_Baltic_Benchmark_GI,14.11.2006,655;37,21;43,
OMXBBGI,OMX_Baltic_Benchmark_GI,15.11.2006,663;09,22;86,
OMXBBGI,OMX_Baltic_Benchmark_GI,16.11.2006,663;14,22;87,
OMXBBGI,OMX_Baltic_Benchmark_GI,17.11.2006,665;08,23;23,
OMXBBGI,OMX_Baltic_Benchmark_GI,20.11.2006,668;92,23;94,
OMXBBGI,OMX_Baltic_Benchmark_GI,21.11.2006,675;33,25;13,
OMXBBGI,OMX_Baltic_Benchmark_GI,22.11.2006,678;58,25;73,
OMXBBGI,OMX_Baltic_Benchmark_GI,23.11.2006,679;43,25;89,
OMXBBGI,OMX_Baltic_Benchmark_GI,24.11.2006,674;53,24;98,
OMXBBGI,OMX_Baltic_Benchmark_GI,27.11.2006,678;55,25;73,
OMXBBGI,OMX_Baltic_Benchmark_GI,28.11.2006,680;85,26;15,
OMXBBGI,OMX_Baltic_Benchmark_GI,29.11.2006,685;63,27;04,
OMXBBGI,OMX_Baltic_Benchmark_GI,30.11.2006,692,28;22,
OMXBBGI,OMX_Baltic_Benchmark_GI,01.12.2006,692;2,28;26,
OMXBBGI,OMX_Baltic_Benchmark_GI,04.12.2006,696;22,29,
OMXBBGI,OMX_Baltic_Benchmark_GI,05.12.2006,698;69,29;46,
OMXBBGI,OMX_Baltic_Benchmark_GI,06.12.2006,701;32,29;95,
OMXBBGI,OMX_Baltic_Benchmark_GI,07.12.2006,703;14,30;28,
OMXBBGI,OMX_Baltic_Benchmark_GI,08.12.2006,709;67,31;49,
OMXBBGI,OMX_Baltic_Benchmark_GI,11.12.2006,716;12,32;69,
OMXBBGI,OMX_Baltic_Benchmark_GI,12.12.2006,719;31,33;28,
OMXBBGI,OMX_Baltic_Benchmark_GI,13.12.2006,717;02,32;86,
OMXBBGI,OMX_Baltic_Benchmark_GI,14.12.2006,717;23,32;89,
OMXBBGI,OMX_Baltic_Benchmark_GI,15.12.2006,721;75,33;73,
OMXBBGI,OMX_Baltic_Benchmark_GI,18.12.2006,723;87,34;12,
OMXBBGI,OMX_Baltic_Benchmark_GI,19.12.2006,728;94,35;06,
OMXBBGI,OMX_Baltic_Benchmark_GI,20.12.2006,738;26,36;79,
OMXBBGI,OMX_Baltic_Benchmark_GI,21.12.2006,735;29,36;24,
OMXBBGI,OMX_Baltic_Benchmark_GI,22.12.2006,738;23,36;79,
OMXBBGI,OMX_Baltic_Benchmark_GI,27.12.2006,741;97,37;48,
OMXBBGI,OMX_Baltic_Benchmark_GI,28.12.2006,747;94,38;58,
OMXBBGI,OMX_Baltic_Benchmark_GI,29.12.2006,749;13,38;8,
OMXBBGI,OMX_Baltic_Benchmark_GI,02.01.2007,750;21,39;01,
OMXBBGI,OMX_Baltic_Benchmark_GI,03.01.2007,758;09,40;47,
OMXBBGI,OMX_Baltic_Benchmark_GI,04.01.2007,761;54,41;1,
OMXBBGI,OMX_Baltic_Benchmark_GI,05.01.2007,763;67,41;5,
OMXBBGI,OMX_Baltic_Benchmark_GI,08.01.2007,767;87,42;28,
OMXBBGI,OMX_Baltic_Benchmark_GI,09.01.2007,770;74,42;81,
OMXBBGI,OMX_Baltic_Benchmark_GI,10.01.2007,769;27,42;54,
OMXBBGI,OMX_Baltic_Benchmark_GI,11.01.2007,765;39,41;82,
OMXBBGI,OMX_Baltic_Benchmark_GI,12.01.2007,772;95,43;22,
OMXBBGI,OMX_Baltic_Benchmark_GI,15.01.2007,779;65,44;46,
OMXBBGI,OMX_Baltic_Benchmark_GI,16.01.2007,791;95,46;74,
OMXBBGI,OMX_Baltic_Benchmark_GI,17.01.2007,802;42,48;68,
OMXBBGI,OMX_Baltic_Benchmark_GI,18.01.2007,808;63,49;83,
OMXBBGI,OMX_Baltic_Benchmark_GI,19.01.2007,809;91,50;07,
OMXBBGI,OMX_Baltic_Benchmark_GI,22.01.2007,816;12,51;22,
OMXBBGI,OMX_Baltic_Benchmark_GI,23.01.2007,818;49,51;66,
OMXBBGI,OMX_Baltic_Benchmark_GI,24.01.2007,821;54,52;22,
OMXBBGI,OMX_Baltic_Benchmark_GI,25.01.2007,821;92,52;29,
OMXBBGI,OMX_Baltic_Benchmark_GI,26.01.2007,828;78,53;56,
OMXBBGI,OMX_Baltic_Benchmark_GI,29.01.2007,831;23,54;02,
OMXBBGI,OMX_Baltic_Benchmark_GI,30.01.2007,832;62,54;27,
OMXBBGI,OMX_Baltic_Benchmark_GI,31.01.2007,842;68,56;14,
OMXBBGI,OMX_Baltic_Benchmark_GI,01.02.2007,851;38,57;75,
OMXBBGI,OMX_Baltic_Benchmark_GI,02.02.2007,856;16,58;64,
OMXBBGI,OMX_Baltic_Benchmark_GI,05.02.2007,867;89,60;81,
OMXBBGI,OMX_Baltic_Benchmark_GI,06.02.2007,881;06,63;25,
OMXBBGI,OMX_Baltic_Benchmark_GI,07.02.2007,882;44,63;51,
OMXBBGI,OMX_Baltic_Benchmark_GI,08.02.2007,844;12,56;41,
OMXBBGI,OMX_Baltic_Benchmark_GI,09.02.2007,849;11,57;33,
OMXBBGI,OMX_Baltic_Benchmark_GI,12.02.2007,826;7,53;18,
OMXBBGI,OMX_Baltic_Benchmark_GI,13.02.2007,812;19,50;49,
OMXBBGI,OMX_Baltic_Benchmark_GI,14.02.2007,831;43,54;05,
OMXBBGI,OMX_Baltic_Benchmark_GI,15.02.2007,843;87,56;36,
OMXBBGI,OMX_Baltic_Benchmark_GI,16.02.2007,838;76,55;41,
OMXBBGI,OMX_Baltic_Benchmark_GI,19.02.2007,838;85,55;43,
OMXBBGI,OMX_Baltic_Benchmark_GI,20.02.2007,832;62,54;27,
OMXBBGI,OMX_Baltic_Benchmark_GI,21.02.2007,830;06,53;8,
OMXBBGI,OMX_Baltic_Benchmark_GI,22.02.2007,825;88,53;03,
OMXBBGI,OMX_Baltic_Benchmark_GI,23.02.2007,819;96,51;93,
OMXBBGI,OMX_Baltic_Benchmark_GI,26.02.2007,808;45,49;8,
OMXBBGI,OMX_Baltic_Benchmark_GI,27.02.2007,774;39,43;49,
OMXBBGI,OMX_Baltic_Benchmark_GI,28.02.2007,746;1,38;24,
OMXBBGI,OMX_Baltic_Benchmark_GI,01.03.2007,759;64,40;75,
OMXBBGI,OMX_Baltic_Benchmark_GI,02.03.2007,750;86,39;13,
OMXBBGI,OMX_Baltic_Benchmark_GI,05.03.2007,712;77,32;07,
OMXBBGI,OMX_Baltic_Benchmark_GI,06.03.2007,728;04,34;9,
OMXBBGI,OMX_Baltic_Benchmark_GI,07.03.2007,737;85,36;71,
OMXBBGI,OMX_Baltic_Benchmark_GI,08.03.2007,752;35,39;4,
OMXBBGI,OMX_Baltic_Benchmark_GI,09.03.2007,759;63,40;75,
OMXBBGI,OMX_Baltic_Benchmark_GI,12.03.2007,770;01,42;67,
OMXBBGI,OMX_Baltic_Benchmark_GI,13.03.2007,768;7,42;43,
OMXBBGI,OMX_Baltic_Benchmark_GI,14.03.2007,745;92,38;21,
OMXBBGI,OMX_Baltic_Benchmark_GI,15.03.2007,760;08,40;83,
OMXBBGI,OMX_Baltic_Benchmark_GI,16.03.2007,756;43,40;16,
OMXBBGI,OMX_Baltic_Benchmark_GI,19.03.2007,758;31,40;51,
OMXBBGI,OMX_Baltic_Benchmark_GI,20.03.2007,754;52,39;8,
OMXBBGI,OMX_Baltic_Benchmark_GI,21.03.2007,751;7,39;28,
OMXBBGI,OMX_Baltic_Benchmark_GI,22.03.2007,764;93,41;73,
OMXBBGI,OMX_Baltic_Benchmark_GI,23.03.2007,769;49,42;58,
OMXBBGI,OMX_Baltic_Benchmark_GI,26.03.2007,768;32,42;36,
OMXBBGI,OMX_Baltic_Benchmark_GI,27.03.2007,771;75,43,
OMXBBGI,OMX_Baltic_Benchmark_GI,28.03.2007,769;08,42;5,
OMXBBGI,OMX_Baltic_Benchmark_GI,29.03.2007,771;17,42;89,
OMXBBGI,OMX_Baltic_Benchmark_GI,30.03.2007,779;35,44;4,
OMXBBGI,OMX_Baltic_Benchmark_GI,02.04.2007,782;02,44;9,
OMXBBGI,OMX_Baltic_Benchmark_GI,03.04.2007,786;84,45;79,
OMXBBGI,OMX_Baltic_Benchmark_GI,04.04.2007,793;03,46;94,
OMXBBGI,OMX_Baltic_Benchmark_GI,05.04.2007,796;56,47;59,
OMXBBGI,OMX_Baltic_Benchmark_GI,10.04.2007,811;24,50;31,
OMXBBGI,OMX_Baltic_Benchmark_GI,11.04.2007,808;56,49;82,
OMXBBGI,OMX_Baltic_Benchmark_GI,12.04.2007,794;78,47;26,
OMXBBGI,OMX_Baltic_Benchmark_GI,13.04.2007,796;5,47;58,
OMXBBGI,OMX_Baltic_Benchmark_GI,16.04.2007,796;9,47;66,
OMXBBGI,OMX_Baltic_Benchmark_GI,17.04.2007,795;01,47;31,
OMXBBGI,OMX_Baltic_Benchmark_GI,18.04.2007,789;02,46;2,
OMXBBGI,OMX_Baltic_Benchmark_GI,19.04.2007,779;33,44;4,
OMXBBGI,OMX_Baltic_Benchmark_GI,20.04.2007,786;13,45;66,
OMXBBGI,OMX_Baltic_Benchmark_GI,23.04.2007,789;47,46;28,
OMXBBGI,OMX_Baltic_Benchmark_GI,24.04.2007,789;26,46;24,
OMXBBGI,OMX_Baltic_Benchmark_GI,25.04.2007,788;86,46;17,
OMXBBGI,OMX_Baltic_Benchmark_GI,26.04.2007,788;56,46;11,
OMXBBGI,OMX_Baltic_Benchmark_GI,27.04.2007,781;33,44;77,
OMXBBGI,OMX_Baltic_Benchmark_GI,30.04.2007,772;67,43;17,
OMXBBGI,OMX_Baltic_Benchmark_GI,02.05.2007,762;02,41;19,
OMXBBGI,OMX_Baltic_Benchmark_GI,03.05.2007,761;4,41;08,
OMXBBGI,OMX_Baltic_Benchmark_GI,04.05.2007,766;12,41;95,
OMXBBGI,OMX_Baltic_Benchmark_GI,07.05.2007,765;05,41;75,
OMXBBGI,OMX_Baltic_Benchmark_GI,08.05.2007,773;63,43;34,
OMXBBGI,OMX_Baltic_Benchmark_GI,09.05.2007,779;82,44;49,
OMXBBGI,OMX_Baltic_Benchmark_GI,10.05.2007,782;46,44;98,
OMXBBGI,OMX_Baltic_Benchmark_GI,11.05.2007,778;86,44;31,
OMXBBGI,OMX_Baltic_Benchmark_GI,14.05.2007,779;4,44;41,
OMXBBGI,OMX_Baltic_Benchmark_GI,15.05.2007,781;88,44;87,
OMXBBGI,OMX_Baltic_Benchmark_GI,16.05.2007,782;72,45;03,
OMXBBGI,OMX_Baltic_Benchmark_GI,18.05.2007,788,46;01,
OMXBBGI,OMX_Baltic_Benchmark_GI,21.05.2007,787;18,45;86,
OMXBBGI,OMX_Baltic_Benchmark_GI,22.05.2007,785;19,45;49,
OMXBBGI,OMX_Baltic_Benchmark_GI,23.05.2007,784;19,45;3,
OMXBBGI,OMX_Baltic_Benchmark_GI,24.05.2007,781;63,44;83,
OMXBBGI,OMX_Baltic_Benchmark_GI,25.05.2007,781;14,44;74,
OMXBBGI,OMX_Baltic_Benchmark_GI,28.05.2007,780;89,44;69,
OMXBBGI,OMX_Baltic_Benchmark_GI,29.05.2007,781;45,44;79,
OMXBBGI,OMX_Baltic_Benchmark_GI,30.05.2007,777;89,44;13,
OMXBBGI,OMX_Baltic_Benchmark_GI,31.05.2007,779;16,44;37,
OMXBBGI,OMX_Baltic_Benchmark_GI,01.06.2007,780;65,44;65,
OMXBBGI,OMX_Baltic_Benchmark_GI,04.06.2007,782;87,45;06,
OMXBBGI,OMX_Baltic_Benchmark_GI,05.06.2007,783;72,45;21,
OMXBBGI,OMX_Baltic_Benchmark_GI,06.06.2007,781;62,44;82,
OMXBBGI,OMX_Baltic_Benchmark_GI,07.06.2007,781;35,44;77,
OMXBBGI,OMX_Baltic_Benchmark_GI,08.06.2007,777;48,44;06,
OMXBBGI,OMX_Baltic_Benchmark_GI,11.06.2007,774;63,43;53,
OMXBBGI,OMX_Baltic_Benchmark_GI,12.06.2007,773;34,43;29,
OMXBBGI,OMX_Baltic_Benchmark_GI,13.06.2007,777;77,44;11,
OMXBBGI,OMX_Baltic_Benchmark_GI,14.06.2007,783;84,45;24,
OMXBBGI,OMX_Baltic_Benchmark_GI,15.06.2007,784;02,45;27,
OMXBBGI,OMX_Baltic_Benchmark_GI,18.06.2007,783;46,45;17,
OMXBBGI,OMX_Baltic_Benchmark_GI,19.06.2007,790;36,46;44,
OMXBBGI,OMX_Baltic_Benchmark_GI,20.06.2007,793;51,47;03,
OMXBBGI,OMX_Baltic_Benchmark_GI,21.06.2007,798;9,48;03,
OMXBBGI,OMX_Baltic_Benchmark_GI,22.06.2007,808;46,49;8,
OMXBBGI,OMX_Baltic_Benchmark_GI,25.06.2007,808;71,49;84,
OMXBBGI,OMX_Baltic_Benchmark_GI,26.06.2007,819;07,51;76,
OMXBBGI,OMX_Baltic_Benchmark_GI,27.06.2007,818;33,51;63,
OMXBBGI,OMX_Baltic_Benchmark_GI,28.06.2007,817;43,51;46,
OMXBBGI,OMX_Baltic_Benchmark_GI,29.06.2007,825;59,52;97,
OMXBBGI,OMX_Baltic_Benchmark_GI,02.07.2007,820;27,51;99,
OMXBBGI,OMX_Baltic_Benchmark_GI,03.07.2007,825;03,52;87,
OMXBBGI,OMX_Baltic_Benchmark_GI,04.07.2007,827;11,53;25,
OMXBBGI,OMX_Baltic_Benchmark_GI,05.07.2007,827;47,53;32,
OMXBBGI,OMX_Baltic_Benchmark_GI,06.07.2007,829;83,53;76,
OMXBBGI,OMX_Baltic_Benchmark_GI,09.07.2007,839;05,55;47,
OMXBBGI,OMX_Baltic_Benchmark_GI,10.07.2007,841;83,55;98,
OMXBBGI,OMX_Baltic_Benchmark_GI,11.07.2007,834;7,54;66,
OMXBBGI,OMX_Baltic_Benchmark_GI,12.07.2007,834;07,54;54,
OMXBBGI,OMX_Baltic_Benchmark_GI,13.07.2007,842;43,56;09,
OMXBBGI,OMX_Baltic_Benchmark_GI,16.07.2007,843;45,56;28,
OMXBBGI,OMX_Baltic_Benchmark_GI,17.07.2007,842;57,56;12,
OMXBBGI,OMX_Baltic_Benchmark_GI,18.07.2007,843;52,56;29,
OMXBBGI,OMX_Baltic_Benchmark_GI,19.07.2007,852;29,57;92,
OMXBBGI,OMX_Baltic_Benchmark_GI,20.07.2007,856;89,58;77,
OMXBBGI,OMX_Baltic_Benchmark_GI,23.07.2007,859;46,59;25,
OMXBBGI,OMX_Baltic_Benchmark_GI,24.07.2007,860;65,59;47,
OMXBBGI,OMX_Baltic_Benchmark_GI,25.07.2007,858;47,59;06,
OMXBBGI,OMX_Baltic_Benchmark_GI,26.07.2007,859;64,59;28,
OMXBBGI,OMX_Baltic_Benchmark_GI,27.07.2007,836;29,54;95,
OMXBBGI,OMX_Baltic_Benchmark_GI,30.07.2007,836;32,54;96,
OMXBBGI,OMX_Baltic_Benchmark_GI,31.07.2007,848;38,57;19,
OMXBBGI,OMX_Baltic_Benchmark_GI,01.08.2007,836;55,55,
OMXBBGI,OMX_Baltic_Benchmark_GI,02.08.2007,839;88,55;62,
OMXBBGI,OMX_Baltic_Benchmark_GI,03.08.2007,841;22,55;87,
OMXBBGI,OMX_Baltic_Benchmark_GI,06.08.2007,835;99,54;9,
OMXBBGI,OMX_Baltic_Benchmark_GI,07.08.2007,839;36,55;52,
OMXBBGI,OMX_Baltic_Benchmark_GI,08.08.2007,839;64,55;58,
OMXBBGI,OMX_Baltic_Benchmark_GI,09.08.2007,840;5,55;73,
OMXBBGI,OMX_Baltic_Benchmark_GI,10.08.2007,830;26,53;84,
OMXBBGI,OMX_Baltic_Benchmark_GI,13.08.2007,828;81,53;57,
OMXBBGI,OMX_Baltic_Benchmark_GI,14.08.2007,830;26,53;84,
OMXBBGI,OMX_Baltic_Benchmark_GI,15.08.2007,821;83,52;28,
OMXBBGI,OMX_Baltic_Benchmark_GI,16.08.2007,798;99,48;04,
OMXBBGI,OMX_Baltic_Benchmark_GI,17.08.2007,785;55,45;55,
OMXBBGI,OMX_Baltic_Benchmark_GI,20.08.2007,794;66,47;24,
OMXBBGI,OMX_Baltic_Benchmark_GI,21.08.2007,797;03,47;68,
OMXBBGI,OMX_Baltic_Benchmark_GI,22.08.2007,800;63,48;35,
OMXBBGI,OMX_Baltic_Benchmark_GI,23.08.2007,806;42,49;42,
OMXBBGI,OMX_Baltic_Benchmark_GI,24.08.2007,806;95,49;52,
OMXBBGI,OMX_Baltic_Benchmark_GI,27.08.2007,807;23,49;57,
OMXBBGI,OMX_Baltic_Benchmark_GI,28.08.2007,807;1,49;55,
OMXBBGI,OMX_Baltic_Benchmark_GI,29.08.2007,806;87,49;5,
OMXBBGI,OMX_Baltic_Benchmark_GI,30.08.2007,808;2,49;75,
OMXBBGI,OMX_Baltic_Benchmark_GI,31.08.2007,809;92,50;07,
OMXBBGI,OMX_Baltic_Benchmark_GI,03.09.2007,810;95,50;26,
OMXBBGI,OMX_Baltic_Benchmark_GI,04.09.2007,808;54,49;81,
OMXBBGI,OMX_Baltic_Benchmark_GI,05.09.2007,813;44,50;72,
OMXBBGI,OMX_Baltic_Benchmark_GI,06.09.2007,815;07,51;02,
OMXBBGI,OMX_Baltic_Benchmark_GI,07.09.2007,818;32,51;62,
OMXBBGI,OMX_Baltic_Benchmark_GI,10.09.2007,813;54,50;74,
OMXBBGI,OMX_Baltic_Benchmark_GI,11.09.2007,814;57,50;93,
OMXBBGI,OMX_Baltic_Benchmark_GI,12.09.2007,815;84,51;17,
OMXBBGI,OMX_Baltic_Benchmark_GI,13.09.2007,818;08,51;58,
OMXBBGI,OMX_Baltic_Benchmark_GI,14.09.2007,817;81,51;53,
OMXBBGI,OMX_Baltic_Benchmark_GI,17.09.2007,814;2,50;86,
OMXBBGI,OMX_Baltic_Benchmark_GI,18.09.2007,810;63,50;2,
OMXBBGI,OMX_Baltic_Benchmark_GI,19.09.2007,820;3,51;99,
OMXBBGI,OMX_Baltic_Benchmark_GI,20.09.2007,814;72,50;96,
OMXBBGI,OMX_Baltic_Benchmark_GI,21.09.2007,815;44,51;09,
OMXBBGI,OMX_Baltic_Benchmark_GI,24.09.2007,820;47,52;02,
OMXBBGI,OMX_Baltic_Benchmark_GI,25.09.2007,815;62,51;12,
OMXBBGI,OMX_Baltic_Benchmark_GI,26.09.2007,814;98,51;01,
OMXBBGI,OMX_Baltic_Benchmark_GI,27.09.2007,817;34,51;44,
OMXBBGI,OMX_Baltic_Benchmark_GI,28.09.2007,818;13,51;59,
OMXBBGI,OMX_Baltic_Benchmark_GI,01.10.2007,814;61,50;94,
OMXBBGI,OMX_Baltic_Benchmark_GI,02.10.2007,815;95,51;19,
OMXBBGI,OMX_Baltic_Benchmark_GI,03.10.2007,815;33,51;07,
OMXBBGI,OMX_Baltic_Benchmark_GI,04.10.2007,818;03,51;57,
OMXBBGI,OMX_Baltic_Benchmark_GI,05.10.2007,818;12,51;59,
OMXBBGI,OMX_Baltic_Benchmark_GI,08.10.2007,814;99,51;01,
OMXBBGI,OMX_Baltic_Benchmark_GI,09.10.2007,806;13,49;37,
OMXBBGI,OMX_Baltic_Benchmark_GI,10.10.2007,802;85,48;76,
OMXBBGI,OMX_Baltic_Benchmark_GI,11.10.2007,791;99,46;75,
OMXBBGI,OMX_Baltic_Benchmark_GI,12.10.2007,788;07,46;02,
OMXBBGI,OMX_Baltic_Benchmark_GI,15.10.2007,780;2,44;56,
OMXBBGI,OMX_Baltic_Benchmark_GI,16.10.2007,782;37,44;96,
OMXBBGI,OMX_Baltic_Benchmark_GI,17.10.2007,779;62,44;45,
OMXBBGI,OMX_Baltic_Benchmark_GI,18.10.2007,785;31,45;51,
OMXBBGI,OMX_Baltic_Benchmark_GI,19.10.2007,782;62,45;01,
OMXBBGI,OMX_Baltic_Benchmark_GI,22.10.2007,775;89,43;76,
OMXBBGI,OMX_Baltic_Benchmark_GI,23.10.2007,776;86,43;94,
OMXBBGI,OMX_Baltic_Benchmark_GI,24.10.2007,777;32,44;03,
OMXBBGI,OMX_Baltic_Benchmark_GI,25.10.2007,775;17,43;63,
OMXBBGI,OMX_Baltic_Benchmark_GI,26.10.2007,772;96,43;22,
OMXBBGI,OMX_Baltic_Benchmark_GI,29.10.2007,773;42,43;31,
OMXBBGI,OMX_Baltic_Benchmark_GI,30.10.2007,766;81,42;08,
OMXBBGI,OMX_Baltic_Benchmark_GI,31.10.2007,754;08,39;72,
OMXBBGI,OMX_Baltic_Benchmark_GI,01.11.2007,749;41,38;86,
OMXBBGI,OMX_Baltic_Benchmark_GI,02.11.2007,751;98,39;33,
OMXBBGI,OMX_Baltic_Benchmark_GI,05.11.2007,748;87,38;76,
OMXBBGI,OMX_Baltic_Benchmark_GI,06.11.2007,741;66,37;42,
OMXBBGI,OMX_Baltic_Benchmark_GI,07.11.2007,739;18,36;96,
OMXBBGI,OMX_Baltic_Benchmark_GI,08.11.2007,729;33,35;14,
OMXBBGI,OMX_Baltic_Benchmark_GI,09.11.2007,737;63,36;67,
OMXBBGI,OMX_Baltic_Benchmark_GI,12.11.2007,733;64,35;93,
OMXBBGI,OMX_Baltic_Benchmark_GI,13.11.2007,729;45,35;16,
OMXBBGI,OMX_Baltic_Benchmark_GI,14.11.2007,727;96,34;88,
OMXBBGI,OMX_Baltic_Benchmark_GI,15.11.2007,725;47,34;42,
OMXBBGI,OMX_Baltic_Benchmark_GI,16.11.2007,716;47,32;75,
